order_id,user_id,product_id,quantity,price,timestamp,category
2188,236787,65703,2,405.58,2024-07-08 05:35:02,Sports
2189,262522,100834,9,28.02,2024-12-11 13:12:48,Toys
2190,275258,382930,5,154.83,2024-10-28 15:25:13,Home
2191,929693,179408,6,559.01,2024-09-25 12:48:30,Sports
2192,569837,354678,1,847.03,2024-12-03 06:19:46,Electronics
2193,632572,487046,4,589.23,2024-07-20 20:08:31,Grocery
2194,300748,498845,7,195.38,2024-08-30 02:44:18,Sports
2195,262564,381725,3,781.66,2024-12-02 07:07:35,Furniture
2196,680992,293092,5,961.23,2024-12-10 23:21:06,Electronics
2197,304902,99954,7,575.57,2024-08-15 13:47:58,Home
2198,932654,122177,6,545.28,2024-11-07 17:05:28,Clothing
2199,139021,390702,7,276.36,2024-08-02 22:29:45,Toys
2200,154466,154963,8,127.65,2024-10-20 19:26:53,Books
2201,343295,402634,9,365.29,2024-11-30 23:24:32,Automotive
2202,487797,245233,6,763.22,2024-09-29 02:18:34,Grocery
2203,519649,216849,2,208.9,2024-11-15 14:27:50,Automotive
2204,244989,319536,6,944.34,2024-12-15 22:11:33,Home
2205,785825,215316,7,936.71,2024-07-11 22:48:48,Sports
2206,541577,121400,3,658.23,2024-07-15 21:20:09,Books
2207,191723,234879,5,744.6,2024-09-06 03:10:57,Furniture
2208,27318,28443,6,672.29,2024-11-15 19:08:18,Beauty
2209,869526,273315,1,542.54,2024-08-25 08:24:41,Toys
2210,632474,347848,6,9.98,2024-08-29 11:55:51,Furniture
2211,116953,155042,7,955.26,2024-07-25 15:34:50,Beauty
2212,119061,492165,8,714.44,2024-11-30 23:08:43,Sports
2213,932967,112416,7,182.61,2024-09-17 22:55:46,Furniture
2214,900982,205830,3,764.06,2024-11-07 17:56:18,Home
2215,94253,455094,4,462.0,2024-10-06 14:53:37,Furniture
2216,778592,442047,7,464.96,2024-08-02 14:30:09,Furniture
2217,296775,155734,9,677.33,2024-12-09 20:02:25,Automotive
2218,624908,219488,2,445.31,2024-10-10 04:15:59,Home
2219,385646,70158,2,684.38,2024-12-11 09:30:43,Home
2220,717563,138718,7,132.53,2024-07-30 05:05:15,Books
2221,303567,203742,3,174.44,2024-11-22 03:38:26,Clothing
2222,338388,333334,7,373.87,2024-07-02 17:10:32,Automotive
2223,699395,97606,5,860.53,2024-10-31 08:33:30,Books
2224,141960,446055,5,603.73,2024-08-18 01:22:20,Books
2225,338443,258090,5,305.48,2024-08-11 19:35:55,Clothing
2226,610004,3817,2,463.02,2024-08-23 10:31:00,Sports
2227,374975,435853,6,274.86,2024-07-19 00:49:16,Grocery
2228,393230,239816,3,238.54,2024-08-22 05:45:38,Home
2229,194837,326476,7,628.68,2024-10-11 05:01:18,Books
2230,313206,63580,8,848.03,2024-09-24 06:57:29,Toys
2231,961434,124841,5,185.23,2024-10-18 01:14:23,Automotive
2232,796598,227774,1,534.05,2024-07-29 01:13:20,Sports
2233,154850,373648,4,640.48,2024-09-11 16:17:42,Clothing
2234,339639,380814,6,553.3,2024-07-31 03:52:42,Books
2235,477692,92363,6,419.77,2024-08-23 10:26:14,Clothing
2236,246912,431730,2,285.0,2024-10-31 16:27:12,Toys
2237,326414,252059,6,3.4,2024-08-06 21:28:47,Automotive
2238,581428,339069,2,966.21,2024-07-18 05:45:59,Automotive
2239,611020,358173,3,545.04,2024-11-27 20:40:07,Home
2240,498002,439073,2,338.24,2024-12-24 05:04:30,Electronics
2241,54159,25101,4,720.3,2024-10-09 16:45:46,Grocery
2242,532651,228344,6,3.54,2024-12-05 05:10:08,Grocery
2243,985260,107497,3,499.14,2024-07-08 07:40:10,Beauty
2244,625487,497999,9,437.23,2024-12-28 00:31:15,Beauty
2245,111206,169904,6,526.42,2024-10-03 21:36:31,Furniture
2246,487957,376216,9,410.53,2024-11-07 04:59:23,Toys
2247,489283,53409,5,538.81,2024-08-28 19:05:03,Books
2248,409711,117534,5,320.17,2024-07-10 23:40:25,Automotive
2249,428292,458643,6,392.58,2024-10-19 22:21:10,Beauty
2250,76482,258136,2,85.51,2024-07-11 20:39:16,Home
2251,548507,273868,3,542.11,2024-12-04 18:40:07,Books
2252,640059,433299,9,917.53,2024-07-03 14:15:33,Grocery
2253,301287,458451,5,828.25,2024-08-20 05:23:12,Home
2254,677277,437787,5,971.58,2024-10-16 09:38:36,Beauty
2255,830777,132077,5,486.5,2024-10-16 08:17:59,Beauty
2256,454536,114309,7,904.98,2024-12-17 11:02:02,Toys
2257,883416,459770,8,283.46,2024-07-24 04:50:39,Electronics
2258,723888,254292,9,975.84,2024-10-03 14:13:47,Clothing
2259,188565,458133,9,344.1,2024-08-07 02:35:31,Toys
2260,750423,349986,2,644.23,2024-11-15 13:54:20,Automotive
2261,869882,74985,4,472.19,2024-11-05 13:18:25,Automotive
2262,616357,90308,3,316.56,2024-07-06 09:11:08,Electronics
2263,13402,304875,2,165.92,2024-11-24 14:19:52,Beauty
2264,543617,490164,1,36.05,2024-09-24 17:55:34,Grocery
2265,619885,492993,5,515.96,2024-08-03 00:34:53,Automotive
2266,895586,265317,3,893.3,2024-11-08 17:27:34,Sports
2267,190188,493935,4,250.71,2024-10-24 18:48:23,Books
2268,618059,346140,2,580.87,2024-09-07 05:38:45,Books
2269,120518,70467,4,279.22,2024-07-10 04:56:29,Sports
2270,177070,240952,3,532.85,2024-09-08 15:46:16,Clothing
2271,753026,469115,4,180.96,2024-12-02 18:06:13,Furniture
2272,499846,78805,2,851.0,2024-10-11 10:02:59,Home
2273,599386,42878,6,698.23,2024-10-09 12:06:18,Sports
2274,971756,188989,3,784.48,2024-09-24 17:40:27,Books
2275,116072,393107,2,880.51,2024-11-14 23:59:50,Beauty
2276,927752,470110,8,368.75,2024-07-03 06:43:26,Sports
2277,244113,106816,3,920.35,2024-08-03 12:58:51,Automotive
2278,510467,448772,9,803.47,2024-12-27 14:00:42,Toys
2279,762608,11911,9,537.96,2024-07-19 10:22:05,Furniture
2280,401661,258010,1,156.6,2024-12-19 05:04:05,Books
2281,183798,117951,4,52.8,2024-12-01 01:32:05,Clothing
2282,667735,225616,4,899.31,2024-08-02 12:50:38,Toys
2283,698652,308502,7,518.41,2024-12-09 05:35:39,Home
2284,373436,306952,2,734.24,2024-08-15 11:32:39,Sports
2285,378117,374246,6,561.65,2024-08-04 23:19:45,Electronics
2286,793277,438680,3,27.74,2024-10-30 20:59:57,Furniture
2287,972046,304417,1,957.65,2024-10-09 13:01:43,Electronics
2288,498087,360599,5,376.56,2024-10-10 06:50:01,Electronics
2289,91555,318838,9,99.76,2024-08-12 05:39:16,Home
2290,731649,19218,5,879.46,2024-10-28 16:41:39,Furniture
2291,205744,354781,3,951.95,2024-07-23 09:34:50,Beauty
2292,952592,239139,4,374.82,2024-08-16 16:28:27,Beauty
2293,793058,117542,9,395.45,2024-12-19 01:39:09,Furniture
2294,850900,40612,8,833.03,2024-11-23 05:21:40,Beauty
2295,860081,238225,6,765.58,2024-11-10 02:19:51,Books
2296,908643,498322,6,128.19,2024-10-26 01:22:07,Furniture
2297,889251,244044,6,381.28,2024-12-30 20:27:30,Beauty
2298,97016,457108,3,956.03,2024-12-20 09:01:06,Home
2299,683485,227127,3,941.72,2024-08-07 07:13:35,Clothing
2300,458850,166041,9,91.52,2024-12-04 15:06:54,Automotive
2301,286738,18245,9,356.51,2024-08-05 18:53:25,Sports
2302,728955,120630,4,843.02,2024-08-04 22:50:47,Grocery
2303,354270,259057,5,10.1,2024-08-18 17:16:52,Sports
2304,464352,152653,6,719.63,2024-11-26 10:42:42,Beauty
2305,537036,336909,5,484.22,2024-10-21 19:05:54,Automotive
2306,882045,81527,2,27.41,2024-08-07 03:54:31,Books
2307,467398,37654,8,393.55,2024-07-17 19:09:37,Toys
2308,168657,491493,3,310.0,2024-11-03 16:04:57,Clothing
2309,171061,33104,5,67.59,2024-09-22 09:16:24,Electronics
2310,929116,8116,4,566.89,2024-11-23 14:01:52,Grocery
2311,85328,211624,7,833.17,2024-12-13 22:44:08,Sports
2312,985789,67446,5,919.4,2024-07-02 23:32:17,Furniture
2313,389773,460594,7,450.27,2024-11-28 13:21:15,Automotive
2314,532340,115085,8,811.44,2024-11-17 19:11:54,Beauty
2315,678113,163514,9,350.35,2024-08-29 03:49:17,Furniture
2316,99436,75,1,346.2,2024-11-02 19:03:11,Automotive
2317,576860,393789,4,123.41,2024-10-07 21:39:11,Books
2318,960800,470208,1,558.6,2024-08-10 12:38:53,Home
2319,152710,303255,2,479.74,2024-10-07 22:49:15,Clothing
2320,772885,77436,1,931.87,2024-07-10 10:44:08,Electronics
2321,415829,478392,1,312.29,2024-09-04 08:47:47,Grocery
2322,894229,388701,3,41.01,2024-11-28 21:39:56,Beauty
2323,113635,101771,4,451.14,2024-10-11 22:07:07,Toys
2324,326065,239635,2,205.54,2024-10-01 23:47:05,Furniture
2325,170336,478678,5,865.78,2024-07-23 08:55:43,Beauty
2326,283001,341306,3,19.02,2024-10-21 21:59:59,Beauty
2327,618529,389591,6,312.66,2024-09-27 00:13:11,Electronics
2328,984002,345087,7,365.67,2024-08-26 23:10:05,Beauty
2329,262632,31327,1,331.25,2024-08-10 11:02:52,Beauty
2330,933018,420755,8,700.2,2024-08-21 04:37:16,Toys
2331,978233,225496,5,277.8,2024-12-05 07:08:25,Beauty
2332,172343,458656,7,186.38,2024-12-27 17:33:24,Electronics
2333,746670,266304,1,665.16,2024-12-16 10:33:20,Toys
2334,979121,163662,7,563.21,2024-07-18 10:43:30,Automotive
2335,126312,42502,4,61.78,2024-10-09 16:52:49,Toys
2336,502554,349088,8,39.32,2024-12-18 05:13:35,Furniture
2337,734519,99335,4,852.84,2024-12-01 15:02:27,Clothing
2338,201332,362639,8,491.55,2024-08-03 06:45:13,Grocery
2339,119988,246686,4,131.75,2024-09-15 11:03:55,Electronics
2340,722782,229704,2,905.44,2024-12-09 22:20:48,Books
2341,741667,325674,5,94.75,2024-11-27 04:01:35,Grocery
2342,618447,269740,4,546.16,2024-10-26 00:17:10,Books
2343,829139,387916,5,428.03,2024-10-13 22:18:15,Books
2344,536909,424560,2,327.25,2024-08-22 16:52:01,Automotive
2345,469773,173386,2,410.61,2024-10-23 06:24:02,Grocery
2346,831021,176474,8,180.28,2024-07-13 00:10:31,Grocery
2347,928901,496559,7,34.65,2024-08-29 12:00:56,Furniture
2348,73864,358264,7,995.83,2024-11-17 12:52:07,Furniture
2349,711231,11966,1,207.05,2024-08-29 14:00:26,Beauty
2350,516226,210733,4,106.75,2024-08-27 12:07:30,Grocery
2351,850055,86856,9,483.07,2024-10-23 12:28:51,Clothing
2352,689623,471685,2,807.54,2024-08-03 10:49:57,Furniture
2353,486562,56449,8,995.32,2024-12-02 23:09:57,Books
2354,422189,243640,7,308.35,2024-12-14 04:26:22,Clothing
2355,331026,408216,4,189.66,2024-07-26 19:37:46,Sports
2356,291625,295071,9,333.69,2024-08-23 20:17:26,Beauty
2357,684986,164972,2,171.78,2024-07-24 08:18:08,Home
2358,375498,14347,9,518.82,2024-09-03 06:43:19,Home
2359,987059,83714,8,470.49,2024-09-24 18:08:58,Sports
2360,625763,433689,8,23.82,2024-07-01 00:31:03,Books
2361,651894,13675,1,459.59,2024-12-04 15:25:07,Grocery
2362,360954,111251,1,77.36,2024-09-02 10:19:11,Home
2363,586708,419717,2,55.78,2024-11-03 21:44:13,Beauty
2364,882348,249311,4,777.61,2024-07-14 08:06:16,Books
2365,943238,189468,5,163.22,2024-12-06 11:20:29,Clothing
2366,420694,348681,5,216.52,2024-10-09 22:49:01,Books
2367,606889,260987,4,869.96,2024-07-06 13:03:55,Clothing
2368,766210,288084,9,501.73,2024-08-12 06:11:03,Books
2369,669515,247107,8,525.77,2024-11-14 20:58:45,Furniture
2370,743146,332864,7,256.94,2024-12-09 20:24:16,Toys
2371,19690,472458,1,365.59,2024-08-28 08:06:52,Furniture
2372,772365,331321,6,473.87,2024-10-04 08:00:54,Clothing
2373,377535,223752,8,634.07,2024-07-22 11:15:26,Electronics
2374,281928,317773,3,731.03,2024-08-11 11:33:42,Home
2375,315828,9601,6,245.32,2024-10-26 18:11:41,Sports
2376,198144,330415,3,809.29,2024-10-25 14:10:05,Toys
2377,170694,258879,7,635.56,2024-08-02 10:33:05,Grocery
2378,281007,169787,3,79.32,2024-08-21 21:48:09,Sports
2379,988094,242080,5,514.67,2024-09-26 06:46:36,Toys
2380,37028,85776,6,817.72,2024-12-03 09:55:48,Toys
2381,497358,248568,4,748.1,2024-09-16 02:41:48,Clothing
2382,733471,279834,9,47.6,2024-11-03 22:59:12,Beauty
2383,843422,469971,2,129.88,2024-07-15 04:31:59,Books
2384,106379,253698,7,668.15,2024-09-24 02:09:27,Books
2385,693675,290438,3,74.28,2024-09-27 09:18:43,Toys
2386,951555,303039,4,223.0,2024-12-22 14:45:58,Beauty
2387,236962,466212,5,889.13,2024-07-24 22:17:56,Books
2388,157850,488626,9,689.84,2024-09-24 16:34:10,Toys
2389,627084,131804,4,990.27,2024-09-20 12:55:10,Automotive
2390,852726,209039,5,708.38,2024-12-23 23:22:57,Electronics
2391,375333,16795,5,249.19,2024-12-26 04:16:46,Sports
2392,71609,138001,1,614.22,2024-09-17 18:53:40,Books
2393,710149,279730,8,380.26,2024-10-07 13:19:51,Sports
2394,332362,485991,8,537.87,2024-07-25 06:27:14,Furniture
2395,580972,49214,9,844.11,2024-10-06 17:15:37,Furniture
2396,985756,288829,2,878.84,2024-08-19 20:11:41,Furniture
2397,521493,120266,1,357.56,2024-07-26 03:32:45,Furniture
2398,720039,498701,9,474.0,2024-11-07 00:27:14,Home
2399,191645,295260,4,448.64,2024-08-15 17:55:56,Automotive
2400,434916,225869,4,411.08,2024-09-23 17:22:29,Sports
2401,822593,184936,7,180.15,2024-08-12 23:48:35,Home
2402,175282,423862,7,19.56,2024-08-04 07:03:55,Home
2403,870452,172048,1,784.97,2024-07-25 21:37:19,Books
2404,74452,456816,5,997.44,2024-11-05 02:21:33,Grocery
2405,242218,131727,7,100.36,2024-09-22 06:59:28,Furniture
2406,732148,275408,4,512.13,2024-12-17 15:05:19,Home
2407,74740,37694,5,249.38,2024-07-18 12:53:35,Electronics
2408,347061,164407,1,558.8,2024-07-30 11:06:22,Books
2409,190587,221251,3,967.24,2024-10-02 19:52:50,Automotive
2410,730235,14960,3,939.28,2024-11-12 14:11:56,Home
2411,635486,248998,1,208.85,2024-10-23 04:46:07,Grocery
2412,511112,386018,6,429.91,2024-12-20 13:26:15,Books
2413,619057,72260,8,327.53,2024-12-21 00:26:55,Electronics
2414,195207,2747,5,756.04,2024-10-02 01:53:32,Electronics
2415,786825,7335,8,53.71,2024-08-28 06:26:09,Automotive
2416,977460,377960,9,680.02,2024-12-26 20:30:08,Electronics
2417,124457,39025,1,717.93,2024-07-05 19:51:55,Books
2418,680865,122394,8,778.47,2024-07-10 15:01:22,Automotive
2419,217965,390976,6,655.36,2024-10-19 13:01:13,Books
2420,459588,127555,1,400.6,2024-10-05 11:15:57,Sports
2421,691085,351901,7,448.33,2024-07-17 13:06:17,Books
2422,221431,378382,7,195.95,2024-08-18 02:53:42,Clothing
2423,274243,300463,4,26.4,2024-08-17 10:35:44,Books
2424,59838,78735,4,833.56,2024-11-23 15:24:29,Clothing
2425,442261,22409,8,946.82,2024-08-13 16:38:36,Furniture
2426,249868,484398,5,816.71,2024-12-13 00:36:36,Beauty
2427,132101,46434,2,289.71,2024-07-29 16:58:14,Electronics
2428,409076,320572,1,590.96,2024-10-28 06:59:22,Electronics
2429,88361,102361,6,214.38,2024-11-02 22:28:40,Electronics
2430,100468,342029,1,596.7,2024-07-22 04:51:10,Electronics
2431,448010,129870,1,908.85,2024-12-24 08:08:32,Sports
2432,345917,389261,8,989.41,2024-07-29 10:31:36,Furniture
2433,220131,386413,9,529.43,2024-07-22 17:46:24,Grocery
2434,894103,100603,9,813.03,2024-09-20 21:38:06,Home
2435,565913,468683,2,901.97,2024-10-04 14:24:31,Sports
2436,292476,42240,6,254.44,2024-08-17 20:13:53,Furniture
2437,836421,59999,3,69.28,2024-10-16 10:45:05,Automotive
2438,742727,291226,1,632.6,2024-09-03 17:29:41,Electronics
2439,224630,109594,5,599.13,2024-11-06 13:18:50,Furniture
2440,105149,71805,8,364.42,2024-07-18 00:51:19,Electronics
2441,512994,452483,5,932.71,2024-07-26 03:14:46,Sports
2442,175157,417481,7,307.01,2024-12-11 23:09:33,Toys
2443,259624,180374,5,710.16,2024-09-13 08:05:53,Furniture
2444,467658,93344,9,292.89,2024-08-17 20:02:15,Books
2445,440987,258378,4,968.8,2024-08-31 14:22:51,Grocery
2446,186559,481614,3,707.47,2024-11-30 06:32:03,Sports
2447,286675,345926,7,922.7,2024-07-30 09:44:24,Toys
2448,871128,172007,1,693.95,2024-09-04 00:52:31,Beauty
2449,260495,336253,9,53.83,2024-07-20 12:54:46,Grocery
2450,836445,23547,9,379.67,2024-11-13 20:14:42,Books
2451,952524,104981,9,580.53,2024-09-14 08:36:37,Toys
2452,569992,489024,8,948.68,2024-07-18 13:55:54,Books
2453,299227,379966,4,848.57,2024-10-13 01:24:05,Automotive
2454,631731,276291,2,947.25,2024-10-10 05:44:27,Furniture
2455,610836,323312,7,348.21,2024-12-19 13:47:48,Sports
2456,641911,238434,8,700.96,2024-12-20 01:24:15,Toys
2457,161581,323755,1,821.59,2024-07-21 12:16:20,Books
2458,875795,10056,4,345.94,2024-09-13 18:50:15,Beauty
2459,68190,438378,5,911.68,2024-09-08 03:08:55,Automotive
2460,923974,368668,3,665.78,2024-11-06 09:20:41,Beauty
2461,196296,419169,6,7.59,2024-08-22 09:59:47,Electronics
2462,687448,462220,6,937.97,2024-07-02 10:10:32,Electronics
2463,614716,446181,8,835.36,2024-08-26 00:51:01,Sports
2464,764628,285940,1,129.8,2024-08-29 11:39:48,Beauty
2465,933483,112523,2,372.47,2024-12-08 17:00:44,Toys
2466,147877,169867,7,133.25,2024-09-13 16:00:53,Furniture
2467,585380,118776,6,771.55,2024-12-03 23:26:06,Books
2468,902984,43253,1,146.53,2024-09-17 11:54:49,Toys
2469,299283,154686,7,615.29,2024-10-11 06:17:10,Sports
2470,939619,228105,3,547.24,2024-09-24 04:57:30,Furniture
2471,37577,202903,9,262.0,2024-10-23 06:50:21,Toys
2472,815600,259954,9,731.76,2024-12-30 07:52:46,Clothing
2473,701709,25195,2,444.88,2024-10-03 18:03:40,Toys
2474,685101,296967,7,426.18,2024-07-24 04:33:08,Electronics
2475,555753,193814,2,397.97,2024-12-26 10:25:14,Automotive
2476,638743,448786,3,750.45,2024-12-02 05:45:35,Books
2477,735419,378439,1,418.0,2024-08-02 22:58:00,Sports
2478,392218,389116,4,31.93,2024-07-08 20:41:18,Automotive
2479,531804,303983,7,615.84,2024-09-20 08:20:51,Sports
2480,742454,10770,6,232.54,2024-09-09 14:30:34,Beauty
2481,193329,406008,1,12.02,2024-09-26 12:16:44,Electronics
2482,202067,64849,5,339.33,2024-08-09 23:08:38,Grocery
2483,673909,52398,7,837.3,2024-07-07 18:00:14,Books
2484,14773,322129,9,626.47,2024-07-29 09:55:12,Furniture
2485,860378,149637,9,175.7,2024-07-22 16:26:05,Automotive
2486,851135,221612,6,629.8,2024-07-28 09:22:18,Beauty
2487,861343,442186,2,813.55,2024-12-22 11:32:54,Clothing
2488,784638,408035,4,909.08,2024-07-21 18:50:41,Toys
2489,766443,14039,6,555.66,2024-07-03 08:08:26,Furniture
2490,440830,85944,3,352.24,2024-07-30 20:20:35,Grocery
2491,135614,451543,3,669.41,2024-09-06 03:49:03,Beauty
2492,980964,29112,1,221.88,2024-10-16 15:22:14,Books
2493,687074,17710,6,425.68,2024-10-12 02:38:14,Automotive
2494,877332,221091,8,556.97,2024-07-21 09:34:31,Electronics
2495,982535,67289,7,734.69,2024-10-13 08:13:23,Home
2496,451556,189392,3,772.87,2024-07-29 13:35:18,Electronics
2497,288170,111418,6,620.98,2024-12-10 14:08:46,Toys
2498,60297,331490,2,766.57,2024-11-03 21:20:11,Furniture
2499,258522,491531,4,896.31,2024-10-23 14:30:21,Furniture
2500,705781,115805,2,891.85,2024-11-22 04:30:56,Grocery
2501,270275,120925,9,516.96,2024-12-27 12:54:47,Home
2502,376795,85006,5,106.18,2024-07-28 00:39:13,Beauty
2503,576978,469263,4,598.05,2024-07-30 05:23:26,Electronics
2504,448927,462582,3,536.4,2024-07-30 01:58:59,Beauty
2505,137038,234519,2,747.02,2024-11-13 07:47:31,Toys
2506,293072,137327,6,842.11,2024-11-24 04:43:39,Home
2507,405047,446197,1,664.91,2024-08-27 11:50:33,Home
2508,454659,355309,7,402.34,2024-07-09 08:28:09,Furniture
2509,943382,211829,3,816.92,2024-08-19 13:01:13,Grocery
2510,366363,40365,1,564.69,2024-07-19 01:15:20,Furniture
2511,743620,83648,7,786.75,2024-07-08 19:39:35,Home
2512,659882,402940,7,133.29,2024-12-27 11:57:38,Grocery
2513,567781,333310,5,593.25,2024-10-18 01:35:42,Grocery
2514,728292,49685,6,278.74,2024-07-27 03:24:21,Beauty
2515,233823,353186,6,324.7,2024-08-29 15:52:19,Home
2516,140719,26118,5,810.3,2024-11-13 09:56:04,Clothing
2517,219358,478792,5,70.1,2024-12-10 04:51:26,Automotive
2518,686356,452503,7,158.81,2024-08-15 00:04:52,Clothing
2519,258719,445376,9,59.99,2024-09-28 00:58:37,Home
2520,101535,455398,8,47.33,2024-11-10 22:23:15,Beauty
2521,851688,410862,8,987.63,2024-12-30 02:39:38,Books
2522,980356,244275,5,840.99,2024-12-02 06:22:13,Home
2523,965061,374118,8,983.1,2024-11-22 17:35:42,Grocery
2524,201860,162769,6,559.24,2024-12-30 01:54:18,Toys
2525,682345,115402,8,436.99,2024-12-22 06:52:50,Grocery
2526,487367,465416,9,176.64,2024-09-16 07:55:47,Electronics
2527,812177,270743,7,695.28,2024-10-20 03:31:30,Sports
2528,693621,447848,8,183.16,2024-11-20 20:52:19,Furniture
2529,374637,492135,4,550.01,2024-08-11 07:41:50,Furniture
2530,347432,84944,7,50.12,2024-10-11 16:43:45,Books
2531,116410,382126,2,38.92,2024-07-10 18:11:01,Books
2532,985022,94679,5,955.41,2024-10-25 09:00:53,Electronics
2533,809467,435035,5,783.02,2024-12-05 15:17:42,Toys
2534,505594,293261,3,789.5,2024-11-22 21:31:49,Electronics
2535,709596,326014,8,617.31,2024-08-08 22:06:31,Electronics
2536,743365,66862,1,37.2,2024-10-06 09:36:25,Clothing
2537,831991,100352,3,68.72,2024-11-18 01:20:19,Beauty
2538,829854,223998,9,377.98,2024-09-09 06:55:26,Home
2539,445957,270295,9,738.03,2024-09-03 23:58:34,Grocery
2540,244825,309338,8,278.65,2024-08-15 11:27:24,Grocery
2541,285350,201849,8,573.89,2024-09-01 01:26:56,Beauty
2542,448388,128639,8,656.72,2024-07-17 03:50:56,Toys
2543,625533,252312,4,230.15,2024-10-04 02:06:26,Furniture
2544,828536,288323,7,996.5,2024-08-13 05:05:18,Clothing
2545,76403,79504,5,106.8,2024-07-12 07:05:17,Toys
2546,999869,268805,1,593.83,2024-10-09 11:28:18,Furniture
2547,688077,200005,9,305.08,2024-08-06 18:11:31,Clothing
2548,353835,356657,4,358.35,2024-11-05 20:16:01,Clothing
2549,827700,208566,5,864.74,2024-11-15 12:20:26,Electronics
2550,375146,2509,2,175.72,2024-09-14 13:05:03,Automotive
2551,831433,229156,5,58.98,2024-11-26 04:26:59,Furniture
2552,272864,494976,4,557.88,2024-12-11 18:25:16,Books
2553,782584,155799,1,364.1,2024-12-23 12:43:33,Automotive
2554,99308,263174,2,574.57,2024-07-07 23:09:13,Books
2555,515733,293887,5,427.17,2024-09-01 01:08:39,Toys
2556,470194,224041,3,588.17,2024-09-26 19:32:23,Toys
2557,976244,50763,3,535.25,2024-08-06 17:31:27,Home
2558,251160,86793,8,920.83,2024-07-23 10:03:04,Books
2559,80147,281539,2,881.36,2024-08-27 15:16:12,Automotive
2560,627268,125115,6,937.87,2024-12-30 08:05:30,Automotive
2561,998352,6403,8,823.77,2024-12-23 22:17:19,Books
2562,788621,213191,7,906.99,2024-11-12 07:29:12,Beauty
2563,309399,14615,8,282.23,2024-09-19 00:09:42,Toys
2564,950489,8425,2,252.68,2024-07-19 17:29:27,Automotive
2565,915246,488795,4,145.75,2024-11-08 17:13:50,Clothing
2566,150558,277339,9,670.23,2024-08-23 09:14:35,Beauty
2567,986173,467090,3,150.42,2024-09-10 11:14:01,Beauty
2568,357532,33224,8,381.33,2024-12-03 18:39:41,Grocery
2569,448313,242751,5,789.57,2024-07-16 11:49:20,Books
2570,594216,319380,4,360.07,2024-11-22 07:25:40,Clothing
2571,551072,122937,9,938.83,2024-08-27 09:07:31,Automotive
2572,714827,389136,8,238.16,2024-08-12 22:08:26,Grocery
2573,146676,348889,5,155.75,2024-11-29 11:47:24,Grocery
2574,733018,36585,9,951.47,2024-09-18 01:49:35,Home
2575,428242,326538,2,121.47,2024-12-22 03:46:02,Home
2576,152433,174594,5,761.06,2024-08-26 02:00:49,Sports
2577,342444,14929,8,369.55,2024-08-31 08:54:14,Home
2578,285606,408995,6,124.89,2024-07-26 12:07:21,Books
2579,951232,353946,6,222.79,2024-10-07 05:42:33,Automotive
2580,623738,422054,3,993.68,2024-09-10 09:25:08,Clothing
2581,435469,493123,2,354.75,2024-12-06 00:57:46,Toys
2582,162020,136030,4,640.76,2024-08-19 03:54:01,Furniture
2583,260679,352641,6,667.98,2024-07-18 02:41:33,Sports
2584,442905,104150,3,64.94,2024-08-11 06:39:52,Automotive
2585,73347,437955,6,561.66,2024-11-03 05:32:36,Grocery
2586,975967,104149,2,489.61,2024-08-13 12:36:34,Beauty
2587,792827,461767,1,892.52,2024-09-02 10:49:05,Beauty
2588,377189,25870,8,67.13,2024-10-10 17:32:55,Grocery
2589,485208,262604,1,844.52,2024-08-06 14:27:27,Automotive
2590,705546,221830,2,463.6,2024-12-18 04:59:54,Toys
2591,557648,265468,2,83.86,2024-07-27 14:40:50,Automotive
2592,639383,439408,6,255.99,2024-10-26 10:58:11,Sports
2593,485139,407462,3,819.66,2024-09-15 11:41:53,Electronics
2594,49325,237960,4,433.83,2024-12-27 03:30:49,Books
2595,240754,446178,2,960.04,2024-08-19 03:01:26,Sports
2596,838086,481544,2,584.83,2024-10-08 10:04:11,Beauty
2597,817075,102259,9,724.24,2024-10-21 08:09:57,Clothing
2598,889897,215202,3,98.61,2024-10-12 07:44:50,Sports
2599,416199,308118,4,368.45,2024-11-19 19:12:00,Books
2600,531716,206668,4,181.17,2024-07-12 20:27:12,Electronics
2601,833110,211265,7,759.64,2024-08-17 17:48:26,Home
2602,869644,393663,1,744.48,2024-12-01 19:20:58,Electronics
2603,265206,379555,6,237.69,2024-09-09 21:26:03,Toys
2604,872517,25509,7,774.46,2024-12-13 09:30:43,Clothing
2605,643329,237218,4,771.74,2024-09-15 08:22:37,Sports
2606,6455,268530,3,847.86,2024-10-29 22:28:14,Clothing
2607,94030,185345,1,777.5,2024-07-08 18:37:19,Grocery
2608,108893,487412,5,638.74,2024-11-25 11:28:58,Clothing
2609,62043,293474,1,970.51,2024-08-27 11:08:19,Beauty
2610,293557,2854,2,358.78,2024-10-04 09:23:34,Toys
2611,468919,235997,3,650.23,2024-07-26 14:08:15,Clothing
2612,140699,395273,6,362.68,2024-07-20 07:50:45,Toys
2613,430564,300445,5,656.32,2024-07-24 03:12:02,Clothing
2614,87773,195319,5,595.95,2024-10-18 14:01:38,Books
2615,55105,249149,7,278.77,2024-12-03 09:27:07,Automotive
2616,598402,409505,4,594.54,2024-12-06 13:48:12,Automotive
2617,628486,112270,9,380.91,2024-08-27 01:12:38,Sports
2618,573649,289936,8,180.22,2024-12-27 05:26:08,Toys
