user_id,timestamp,page_id,action_type,session_duration,device_type
782563,2024-11-23 07:17:37,6530,View,2264,Tablet
992005,2024-10-21 20:56:31,6498,Add to Cart,3271,Desktop
47667,2024-08-08 00:38:58,2760,View,1008,Desktop
359771,2024-08-30 04:31:58,1335,Add Favorite,1079,Mobile
306611,2024-07-28 18:09:07,2216,View,510,Mobile
837927,2024-09-29 18:39:16,3352,Add Favorite,2141,Tablet
204882,2024-07-22 14:02:14,7191,View,2621,Mobile
622171,2024-12-16 04:44:13,5730,Add Favorite,3564,Desktop
516707,2024-08-19 20:27:17,9161,Add Favorite,1712,Tablet
433401,2024-08-11 12:50:19,7135,Add to Cart,3447,Desktop
445846,2024-10-12 15:28:32,7900,Add to Cart,580,Desktop
588507,2024-12-13 22:50:55,8231,View,909,Desktop
482648,2024-08-07 17:14:29,5487,Add to Cart,2853,Tablet
666538,2024-11-23 01:09:30,2711,View,1135,Mobile
457626,2024-12-02 04:24:02,7317,View,1445,Tablet
673959,2024-12-19 20:09:07,1067,View,1828,Tablet
165197,2024-10-07 09:04:26,1745,View,2759,Tablet
204157,2024-12-08 09:40:59,7264,Add Favorite,1182,Mobile
79324,2024-07-20 17:26:45,1461,Add to Cart,2277,Mobile
684154,2024-08-01 11:17:23,5956,View,327,Tablet
870653,2024-11-06 12:16:08,2578,Add to Cart,278,Desktop
91183,2024-09-02 21:22:42,4561,View,3495,Desktop
387363,2024-10-07 11:04:42,3837,Add Favorite,1845,Tablet
450891,2024-12-11 21:03:26,4816,Add to Cart,1095,Desktop
178975,2024-09-16 19:31:53,3304,View,2347,Desktop
719884,2024-08-01 09:50:37,8211,View,301,Desktop
797530,2024-08-31 07:19:06,8560,View,3337,Mobile
595504,2024-10-31 15:48:47,6908,Add Favorite,2514,Mobile
228841,2024-10-11 14:32:13,3987,Add Favorite,548,Mobile
593819,2024-09-01 12:47:44,5797,View,1673,Desktop
605335,2024-12-12 06:21:36,2133,Add Favorite,2787,Desktop
356306,2024-07-05 01:43:08,6044,Add Favorite,1870,Mobile
545862,2024-08-30 09:07:31,1559,View,228,Mobile
166469,2024-08-28 10:47:31,2679,Add to Cart,231,Desktop
141006,2024-10-05 01:55:24,1931,View,1512,Mobile
911565,2024-11-10 17:22:04,9886,Add to Cart,7,Tablet
118815,2024-10-24 07:34:30,8408,Add to Cart,400,Desktop
653333,2024-08-25 21:07:09,157,Add to Cart,560,Mobile
499462,2024-12-03 05:17:55,3705,Add Favorite,1440,Mobile
47807,2024-11-23 07:49:44,4912,Add Favorite,2710,Tablet
2427,2024-07-19 19:41:11,9860,Add Favorite,1058,Mobile
585672,2024-12-24 18:04:28,4515,View,817,Mobile
81828,2024-09-13 19:16:54,7131,Add Favorite,2033,Mobile
796516,2024-11-16 02:25:57,1834,Add Favorite,1972,Desktop
434613,2024-08-08 07:08:15,1667,View,3317,Tablet
458092,2024-09-12 23:52:43,9453,Add Favorite,2384,Tablet
919434,2024-08-25 15:19:06,623,Add Favorite,3255,Mobile
155047,2024-08-04 23:29:00,3264,Add Favorite,2989,Tablet
670421,2024-07-25 04:01:29,5525,Add Favorite,637,Desktop
874154,2024-07-20 15:32:53,5756,Add to Cart,1679,Tablet
531346,2024-09-11 03:27:25,3196,View,112,Desktop
637576,2024-09-01 16:03:28,9984,Add to Cart,2325,Mobile
280259,2024-10-18 23:03:39,8204,Add Favorite,3553,Tablet
798906,2024-08-10 10:34:24,4564,View,516,Mobile
675671,2024-08-30 00:26:20,2564,Add Favorite,1864,Desktop
439152,2024-07-30 15:56:15,7255,Add to Cart,2724,Desktop
284532,2024-07-06 19:00:49,8311,Add Favorite,611,Mobile
697128,2024-10-23 06:14:41,380,Add to Cart,337,Desktop
315903,2024-07-25 08:20:21,203,Add Favorite,1486,Tablet
597215,2024-10-14 12:38:30,1438,View,1998,Desktop
77044,2024-10-14 17:40:40,2970,View,2396,Mobile
821009,2024-09-06 09:37:58,6415,Add Favorite,3509,Tablet
172583,2024-11-03 02:34:27,4559,Add Favorite,2107,Desktop
133034,2024-07-19 22:03:00,3802,Add Favorite,3562,Tablet
523072,2024-09-02 08:42:43,2176,View,2958,Desktop
830502,2024-10-19 00:54:17,2864,View,3588,Mobile
626336,2024-11-07 06:55:30,1238,Add to Cart,3527,Tablet
453271,2024-10-22 20:03:06,285,Add to Cart,383,Tablet
788700,2024-09-27 09:09:23,6865,View,2899,Tablet
962587,2024-10-26 21:29:20,7461,Add to Cart,641,Desktop
358732,2024-08-26 17:57:07,4959,Add Favorite,3088,Mobile
737259,2024-11-12 07:25:54,3650,View,2229,Mobile
733420,2024-10-17 06:00:00,5736,Add to Cart,2810,Mobile
613678,2024-08-26 02:28:16,2033,Add Favorite,412,Mobile
407788,2024-11-26 11:01:22,4887,Add to Cart,1001,Desktop
949713,2024-07-14 08:11:16,1614,View,1466,Mobile
104819,2024-11-19 03:28:29,8219,Add to Cart,2277,Mobile
194208,2024-07-30 11:48:40,1035,View,1848,Mobile
602377,2024-07-31 05:46:35,7883,View,2097,Tablet
455575,2024-12-08 05:45:13,6548,View,2258,Desktop
209796,2024-11-26 13:15:44,2012,Add Favorite,3058,Mobile
962096,2024-11-18 22:38:06,7872,Add to Cart,1749,Mobile
546346,2024-12-27 22:02:04,2132,View,3494,Mobile
46919,2024-08-31 03:03:38,6630,Add Favorite,2223,Tablet
174925,2024-10-11 08:20:40,6605,Add to Cart,2992,Desktop
846343,2024-12-09 08:37:00,9639,Add Favorite,3301,Desktop
882382,2024-11-11 04:31:45,487,View,3390,Tablet
990135,2024-12-29 16:30:57,7423,View,706,Tablet
283852,2024-12-04 18:39:13,8025,View,325,Mobile
150945,2024-10-03 16:41:44,2826,View,1352,Desktop
759731,2024-11-10 17:20:12,2906,View,148,Tablet
636801,2024-11-20 01:09:53,6434,Add Favorite,822,Mobile
235263,2024-07-19 03:12:00,3071,View,480,Desktop
871036,2024-08-08 07:49:28,1252,View,79,Desktop
585561,2024-12-02 01:31:00,979,Add to Cart,3319,Tablet
170977,2024-07-09 14:37:51,7310,Add to Cart,766,Desktop
630289,2024-11-02 22:32:04,4071,Add to Cart,997,Desktop
970410,2024-07-10 02:16:56,884,Add to Cart,577,Tablet
519195,2024-12-21 12:08:14,7069,Add Favorite,1754,Desktop
167026,2024-10-29 03:48:46,9197,View,2384,Tablet
643717,2024-12-18 20:34:43,3514,Add to Cart,3319,Desktop
249102,2024-12-20 14:00:06,6027,View,2291,Mobile
326129,2024-12-23 15:48:19,5068,Add Favorite,1545,Mobile
970933,2024-11-28 19:47:11,6759,Add Favorite,2943,Desktop
411798,2024-11-26 07:09:45,4091,Add to Cart,411,Tablet
379201,2024-10-25 16:38:09,4484,Add Favorite,1369,Desktop
634442,2024-12-27 07:16:41,2142,View,2731,Mobile
959733,2024-08-07 11:01:00,5535,Add Favorite,361,Mobile
878302,2024-10-08 18:16:44,1790,Add to Cart,1992,Mobile
407433,2024-08-09 11:51:35,5851,Add to Cart,686,Mobile
778406,2024-07-04 10:50:55,1656,Add Favorite,2781,Mobile
423022,2024-08-31 17:54:35,3197,Add to Cart,1294,Mobile
650623,2024-11-04 20:56:42,8327,View,1182,Tablet
282722,2024-10-06 10:34:14,9875,Add Favorite,3345,Desktop
96852,2024-12-05 17:55:37,6960,Add Favorite,1984,Desktop
333687,2024-12-06 12:13:12,996,Add Favorite,2110,Tablet
536567,2024-10-05 10:55:21,6348,Add Favorite,1984,Desktop
35076,2024-08-19 00:15:24,9275,View,1176,Tablet
90127,2024-10-20 02:40:47,7549,View,1073,Mobile
181118,2024-12-30 05:28:59,7241,View,1113,Tablet
993497,2024-08-01 06:06:53,1998,View,1606,Tablet
516009,2024-11-11 10:51:40,7123,Add Favorite,723,Mobile
290602,2024-11-02 00:17:04,8244,View,518,Tablet
111040,2024-07-07 11:12:45,8164,Add to Cart,291,Tablet
528302,2024-08-26 23:44:04,9028,Add Favorite,1981,Tablet
559413,2024-08-12 10:01:38,4314,View,255,Mobile
50901,2024-11-29 18:02:08,4176,Add Favorite,1928,Tablet
780740,2024-11-30 12:33:01,8961,Add to Cart,3344,Mobile
832159,2024-07-10 14:31:30,5529,View,2633,Desktop
580472,2024-09-21 19:46:46,1884,Add to Cart,168,Desktop
683345,2024-11-30 12:36:59,466,Add Favorite,975,Tablet
428047,2024-07-15 17:22:09,9395,Add Favorite,1190,Tablet
335321,2024-08-18 22:53:18,8650,Add to Cart,2441,Tablet
590585,2024-07-08 23:45:03,8543,Add to Cart,497,Mobile
304300,2024-09-12 15:15:25,7992,View,1006,Mobile
404675,2024-11-06 06:52:52,411,Add to Cart,157,Mobile
994522,2024-10-27 05:55:52,7587,Add to Cart,1589,Mobile
712876,2024-10-18 07:34:50,9806,View,1939,Mobile
725786,2024-08-11 01:59:04,265,Add to Cart,2132,Tablet
727293,2024-09-14 17:44:32,7202,Add Favorite,170,Mobile
698898,2024-08-12 15:17:13,5756,Add Favorite,461,Desktop
341933,2024-12-21 18:46:18,801,Add Favorite,1636,Tablet
7903,2024-12-04 13:52:49,8956,Add to Cart,2964,Mobile
528567,2024-11-23 08:52:02,2229,Add to Cart,730,Desktop
516768,2024-09-09 07:54:13,7257,View,1665,Tablet
142948,2024-12-16 13:17:48,3890,View,3221,Mobile
72366,2024-10-20 03:47:59,176,Add Favorite,120,Desktop
965834,2024-12-17 01:40:43,8851,Add to Cart,1470,Tablet
668853,2024-07-27 03:28:21,3796,Add to Cart,3501,Tablet
103155,2024-12-27 11:41:02,3691,View,3311,Mobile
984945,2024-08-01 05:49:28,3172,View,2437,Mobile
968,2024-10-09 14:03:37,454,View,1877,Tablet
662084,2024-09-23 16:19:17,4021,Add Favorite,2796,Mobile
956866,2024-07-13 18:38:32,8140,Add Favorite,877,Mobile
938736,2024-08-23 04:07:38,5002,Add Favorite,469,Desktop
227461,2024-12-15 13:02:49,3974,Add Favorite,846,Desktop
385306,2024-10-26 13:56:09,7002,Add to Cart,577,Tablet
769716,2024-11-21 03:59:08,3922,Add to Cart,3289,Mobile
680474,2024-08-26 15:40:19,7855,Add to Cart,2180,Mobile
97996,2024-11-12 08:44:01,3582,Add to Cart,414,Desktop
150420,2024-12-24 17:35:59,7050,Add Favorite,3405,Tablet
968498,2024-10-15 18:41:13,4880,Add Favorite,2852,Mobile
512514,2024-12-25 00:40:45,7375,Add to Cart,146,Tablet
492706,2024-07-10 22:13:29,2410,View,2394,Mobile
307507,2024-12-25 11:35:53,8825,Add Favorite,2041,Tablet
189685,2024-09-28 14:49:37,6334,Add Favorite,615,Desktop
675769,2024-09-12 09:22:16,5240,Add Favorite,2280,Tablet
966701,2024-12-30 23:05:44,5213,Add Favorite,4,Tablet
200648,2024-11-30 14:28:33,223,Add to Cart,3455,Tablet
811840,2024-11-06 19:28:12,9938,Add to Cart,3214,Tablet
440000,2024-11-09 22:10:00,9605,Add to Cart,802,Tablet
718921,2024-09-22 16:46:24,8940,Add to Cart,682,Desktop
236746,2024-08-12 09:42:31,5770,View,797,Mobile
191573,2024-12-16 00:46:24,8445,View,762,Tablet
923273,2024-07-26 05:59:41,4388,Add to Cart,1275,Tablet
885053,2024-12-28 23:56:35,1576,Add Favorite,739,Desktop
346727,2024-07-17 23:25:58,7705,View,2930,Mobile
369750,2024-08-15 02:52:03,5048,Add to Cart,2712,Tablet
42446,2024-07-10 12:11:46,381,View,1257,Mobile
580093,2024-12-15 11:00:51,9854,View,1348,Tablet
488140,2024-09-17 16:22:10,4354,Add Favorite,3258,Mobile
266745,2024-11-17 04:08:05,2459,View,347,Desktop
425632,2024-09-12 09:30:49,961,Add Favorite,1313,Desktop
108269,2024-12-12 11:15:42,2276,Add Favorite,1258,Mobile
822687,2024-09-17 23:28:52,5342,Add to Cart,1727,Desktop
771414,2024-10-30 14:11:47,1407,View,63,Mobile
33956,2024-10-03 17:47:16,288,Add to Cart,3469,Desktop
890179,2024-11-25 22:23:56,6416,View,2558,Tablet
549586,2024-11-06 00:50:59,1413,View,1816,Tablet
334462,2024-08-29 08:37:43,6221,View,709,Mobile
792439,2024-12-25 03:55:34,6662,Add Favorite,2754,Mobile
57864,2024-12-20 12:23:02,1377,Add to Cart,3300,Desktop
854285,2024-09-22 19:10:55,1032,Add Favorite,1226,Tablet
281702,2024-12-01 11:01:43,3198,Add to Cart,3401,Desktop
879818,2024-09-03 19:46:02,4889,Add Favorite,56,Mobile
551740,2024-09-04 09:22:08,2419,View,99,Mobile
300771,2024-10-28 05:42:51,8857,Add Favorite,3403,Mobile
747868,2024-07-03 19:58:31,4353,Add Favorite,2697,Desktop
125817,2024-12-13 23:20:26,4770,Add Favorite,2558,Desktop
807520,2024-07-11 16:43:51,1099,Add to Cart,162,Tablet
141476,2024-12-14 21:23:30,6417,View,562,Mobile
351906,2024-07-31 02:15:39,6483,Add to Cart,1064,Mobile
389179,2024-08-13 13:01:29,4434,View,2100,Desktop
418615,2024-07-08 16:44:22,6607,Add Favorite,2086,Tablet
69979,2024-07-27 14:33:31,1934,Add to Cart,1235,Mobile
320205,2024-07-03 23:22:29,6134,Add to Cart,1657,Tablet
552518,2024-08-24 11:13:20,190,View,3025,Desktop
353936,2024-08-22 02:31:26,2156,Add Favorite,817,Tablet
154481,2024-08-10 21:36:51,921,Add Favorite,51,Desktop
991953,2024-07-01 18:47:12,375,Add to Cart,380,Desktop
145423,2024-12-29 23:28:48,5685,View,130,Tablet
210303,2024-12-07 00:47:08,1196,Add to Cart,841,Mobile
539929,2024-07-06 13:01:02,3537,Add Favorite,868,Tablet
56130,2024-08-01 01:43:58,4376,View,1098,Mobile
865583,2024-09-03 23:04:25,7308,Add to Cart,30,Desktop
544312,2024-07-05 01:53:48,9697,Add to Cart,1678,Tablet
742521,2024-12-16 14:33:47,8148,Add Favorite,1208,Mobile
660422,2024-07-20 03:37:27,1020,View,550,Tablet
410641,2024-09-06 06:17:00,886,Add Favorite,3558,Mobile
826048,2024-08-17 03:23:27,5705,Add Favorite,2674,Mobile
362675,2024-07-07 23:41:41,742,Add Favorite,259,Mobile
313548,2024-09-06 08:59:53,2424,Add Favorite,2911,Mobile
375710,2024-09-08 18:28:52,9178,Add Favorite,1637,Mobile
5920,2024-09-23 12:34:08,2222,View,1273,Mobile
133692,2024-12-23 16:37:01,5680,Add to Cart,917,Tablet
592701,2024-10-30 03:42:36,7999,Add to Cart,1717,Desktop
65013,2024-11-29 22:57:50,7158,Add to Cart,2919,Mobile
21992,2024-08-07 00:44:17,288,Add to Cart,3268,Desktop
455290,2024-12-17 12:13:52,4195,Add to Cart,1677,Desktop
646698,2024-10-27 08:46:19,1490,Add to Cart,3447,Desktop
390568,2024-12-27 07:02:56,6417,View,3076,Desktop
678899,2024-10-22 20:35:04,6122,Add Favorite,3448,Mobile
866472,2024-11-23 19:39:57,5817,Add to Cart,2781,Tablet
289041,2024-12-28 07:14:07,1230,View,1294,Tablet
83710,2024-10-22 12:51:16,2576,Add Favorite,956,Desktop
10285,2024-10-05 10:09:17,8277,View,1918,Tablet
507469,2024-10-06 22:00:58,3510,Add Favorite,2334,Desktop
154605,2024-12-06 04:02:54,8697,View,1078,Tablet
364267,2024-08-28 09:52:08,5916,Add Favorite,2739,Tablet
51071,2024-07-05 03:13:17,2801,Add to Cart,2943,Tablet
534205,2024-09-09 13:28:34,67,Add Favorite,3396,Mobile
296294,2024-11-07 09:03:53,8291,Add Favorite,2391,Desktop
703682,2024-09-04 07:01:18,6775,Add to Cart,2700,Tablet
24314,2024-08-05 07:49:45,5155,View,2209,Tablet
656898,2024-09-01 17:06:21,3831,View,1105,Tablet
522579,2024-09-13 15:13:57,1486,View,2696,Desktop
109207,2024-12-14 05:12:27,6408,Add Favorite,1202,Desktop
538104,2024-07-20 10:02:22,7476,Add Favorite,894,Desktop
836024,2024-07-20 11:14:48,5989,Add Favorite,1740,Tablet
962341,2024-10-21 14:23:39,545,View,1656,Desktop
221640,2024-12-08 15:53:27,3475,View,719,Tablet
66435,2024-12-20 09:31:15,8926,View,533,Tablet
800936,2024-09-09 23:08:24,1705,Add Favorite,1340,Desktop
185679,2024-11-27 10:13:21,1538,Add to Cart,3504,Tablet
86403,2024-07-12 15:40:29,6926,Add to Cart,3510,Tablet
949563,2024-08-28 10:20:46,3800,Add Favorite,596,Tablet
124956,2024-12-15 22:53:56,529,Add Favorite,171,Desktop
672716,2024-12-27 21:48:34,4364,Add to Cart,1196,Desktop
217494,2024-07-06 03:59:24,1350,Add to Cart,574,Mobile
560868,2024-09-25 02:54:49,8784,Add to Cart,1202,Desktop
157881,2024-07-27 19:50:39,2332,View,1868,Desktop
558181,2024-07-14 18:32:15,3940,View,3326,Desktop
110154,2024-10-29 16:08:35,6161,Add Favorite,2519,Mobile
516872,2024-10-24 01:51:03,6661,Add to Cart,1708,Desktop
974835,2024-08-27 20:25:36,1824,View,716,Mobile
564930,2024-10-17 22:36:23,6023,Add Favorite,768,Tablet
839889,2024-12-27 06:18:09,1504,View,131,Mobile
872395,2024-12-01 17:57:59,5977,Add to Cart,794,Tablet
738215,2024-08-06 23:58:05,1018,View,1171,Mobile
741483,2024-07-13 10:15:01,8005,Add Favorite,2614,Tablet
966838,2024-10-12 09:44:18,8364,View,2410,Tablet
210818,2024-08-11 22:29:43,7740,Add to Cart,1020,Mobile
692926,2024-11-01 20:23:18,7645,Add to Cart,2634,Tablet
829747,2024-09-26 00:14:27,6348,View,1269,Mobile
205910,2024-11-02 01:13:33,5691,Add Favorite,2438,Tablet
702603,2024-08-26 04:20:19,1247,Add Favorite,1318,Desktop
719417,2024-08-17 07:32:48,8349,Add Favorite,2658,Tablet
786735,2024-09-05 07:48:05,2644,Add to Cart,3180,Tablet
441207,2024-07-23 19:11:28,2719,View,3015,Mobile
857971,2024-09-22 02:58:06,3516,View,1576,Mobile
256085,2024-08-18 20:28:07,6310,Add to Cart,3427,Tablet
963899,2024-11-26 02:08:12,8396,Add to Cart,3271,Desktop
985160,2024-11-03 18:14:37,9206,View,2827,Mobile
121162,2024-07-11 06:44:20,6401,View,3530,Desktop
826617,2024-07-17 23:03:07,8529,Add Favorite,3560,Desktop
352783,2024-11-02 21:02:03,3403,View,3215,Mobile
555669,2024-09-26 22:33:09,4816,View,3446,Mobile
772019,2024-12-27 00:10:31,2902,Add to Cart,2638,Desktop
912658,2024-11-20 20:51:08,768,Add to Cart,815,Tablet
297088,2024-07-16 03:51:59,4076,View,1512,Desktop
876705,2024-10-19 08:22:32,1783,Add to Cart,325,Desktop
218261,2024-11-17 16:04:05,2857,Add to Cart,2922,Tablet
449917,2024-09-15 02:25:15,6375,View,982,Tablet
953542,2024-12-10 05:02:54,5288,Add Favorite,3283,Mobile
143757,2024-07-30 05:45:18,8966,Add Favorite,2314,Desktop
551784,2024-07-15 18:28:40,9252,Add to Cart,1844,Tablet
509095,2024-12-29 20:32:52,9779,View,3232,Mobile
780147,2024-07-12 05:17:45,743,View,2292,Tablet
827100,2024-08-31 23:35:39,2521,Add to Cart,772,Mobile
872647,2024-09-07 20:05:52,337,View,2097,Tablet
758049,2024-10-17 09:20:24,8427,Add Favorite,2915,Desktop
390834,2024-12-07 08:21:55,5304,Add to Cart,3359,Tablet
784130,2024-08-14 15:21:17,7453,View,333,Tablet
812297,2024-10-22 20:49:38,6721,Add Favorite,1679,Mobile
380442,2024-11-02 02:28:43,8372,View,1280,Desktop
398013,2024-09-05 00:59:06,2451,View,3438,Desktop
44086,2024-09-26 02:26:40,8847,View,3226,Tablet
304824,2024-11-23 11:01:47,6470,Add Favorite,2325,Mobile
205418,2024-07-08 07:25:03,474,Add to Cart,723,Tablet
409503,2024-09-12 22:42:11,556,Add Favorite,2391,Tablet
309973,2024-12-13 07:19:58,6426,Add to Cart,2540,Tablet
731922,2024-09-22 05:13:04,1351,Add to Cart,3399,Mobile
286388,2024-11-09 13:29:48,1426,Add to Cart,2436,Mobile
795536,2024-10-18 04:07:31,5861,Add Favorite,2295,Mobile
168272,2024-08-03 07:11:07,5978,Add to Cart,3108,Mobile
709611,2024-09-08 08:51:14,8295,Add to Cart,2449,Mobile
661790,2024-08-15 17:56:10,7045,View,1532,Mobile
885345,2024-11-12 16:25:30,6403,Add to Cart,2249,Mobile
453444,2024-07-01 10:12:12,841,Add Favorite,2833,Mobile
829834,2024-12-04 07:14:07,5133,View,3110,Desktop
893195,2024-11-24 06:31:33,1729,Add Favorite,1102,Desktop
622132,2024-11-21 12:35:46,8950,Add Favorite,2332,Tablet
985557,2024-08-14 10:02:52,6602,Add to Cart,1570,Desktop
617290,2024-07-01 09:22:13,2875,Add to Cart,179,Mobile
211785,2024-11-10 06:13:19,9265,Add Favorite,968,Tablet
845284,2024-10-16 06:00:58,7787,View,205,Mobile
704641,2024-08-02 13:40:32,2454,Add to Cart,764,Desktop
45766,2024-09-17 15:45:41,3275,Add to Cart,1200,Tablet
899987,2024-08-28 19:17:26,6585,Add to Cart,168,Desktop
991098,2024-12-27 09:29:22,9224,Add Favorite,860,Desktop
299822,2024-09-27 07:30:01,8418,Add to Cart,3150,Mobile
90736,2024-11-06 19:44:26,2421,View,1171,Desktop
826906,2024-10-26 07:57:43,139,Add Favorite,1668,Mobile
857239,2024-12-28 12:08:30,3420,Add to Cart,186,Tablet
351015,2024-08-17 01:23:41,1674,View,2966,Mobile
975351,2024-08-05 05:46:21,921,Add to Cart,2882,Mobile
528477,2024-12-24 12:33:59,2721,Add to Cart,252,Tablet
411951,2024-10-16 01:04:34,426,Add to Cart,656,Mobile
114007,2024-08-29 02:20:33,1835,Add Favorite,1822,Desktop
790141,2024-10-10 00:21:41,5981,Add Favorite,2595,Desktop
280881,2024-10-10 05:32:29,2571,View,2062,Desktop
365800,2024-10-17 17:23:36,8211,Add to Cart,2660,Mobile
665824,2024-07-05 00:18:05,6615,Add Favorite,1856,Mobile
263298,2024-11-16 14:44:17,9443,Add to Cart,2918,Mobile
783774,2024-09-02 18:11:57,9891,Add Favorite,1514,Mobile
347410,2024-08-09 18:53:35,6779,View,717,Tablet
382194,2024-07-06 02:42:42,4598,Add to Cart,2672,Desktop
649232,2024-09-16 23:01:15,7071,Add to Cart,803,Tablet
172179,2024-07-24 12:24:48,9920,Add to Cart,2893,Mobile
810882,2024-07-06 22:07:49,893,View,1318,Tablet
627325,2024-07-07 16:13:26,1410,Add to Cart,787,Desktop
317979,2024-11-01 05:51:49,8703,Add Favorite,3115,Tablet
524492,2024-11-13 18:55:28,6878,Add Favorite,187,Mobile
502598,2024-12-15 07:31:23,5548,View,519,Tablet
790649,2024-12-22 08:10:15,1149,Add Favorite,189,Mobile
216669,2024-07-07 20:09:48,1503,Add Favorite,499,Tablet
497662,2024-07-16 20:12:26,6214,Add Favorite,1543,Desktop
523037,2024-12-28 18:49:19,1159,Add to Cart,1444,Desktop
343726,2024-07-20 11:03:56,7805,Add Favorite,1840,Tablet
512762,2024-09-05 07:07:47,3628,View,621,Tablet
982235,2024-11-01 14:08:18,6525,Add to Cart,433,Desktop
301863,2024-09-17 00:36:02,5936,View,1593,Tablet
436073,2024-12-21 00:41:24,6246,Add to Cart,2298,Mobile
563739,2024-12-23 06:52:36,6577,View,932,Mobile
850774,2024-07-02 02:44:03,9794,Add to Cart,1866,Desktop
476031,2024-10-26 07:47:38,4166,Add Favorite,175,Desktop
680715,2024-07-07 17:10:40,9008,Add Favorite,2132,Tablet
119044,2024-08-05 21:59:13,2112,Add to Cart,288,Tablet
725464,2024-12-01 16:28:19,6980,View,1023,Tablet
436165,2024-08-19 08:09:21,9156,Add to Cart,2486,Tablet
626226,2024-12-17 16:54:27,328,Add Favorite,441,Mobile
69937,2024-08-17 05:17:21,5763,View,1686,Tablet
25828,2024-10-25 12:59:01,3413,Add to Cart,1641,Tablet
197777,2024-12-14 21:00:49,4099,View,891,Mobile
74374,2024-11-26 20:23:54,3626,View,2,Desktop
907297,2024-10-07 09:03:49,8735,View,610,Tablet
798222,2024-12-10 03:22:24,662,Add to Cart,1704,Desktop
42548,2024-11-18 21:26:21,5471,View,1286,Tablet
243887,2024-12-12 16:23:56,3376,Add to Cart,1611,Desktop
538430,2024-12-05 15:27:07,4602,Add to Cart,2370,Mobile
444169,2024-09-14 13:17:31,9162,Add to Cart,1764,Mobile
391317,2024-07-21 07:57:48,207,Add Favorite,3262,Tablet
472253,2024-07-12 04:31:38,1551,Add Favorite,1107,Desktop
38861,2024-07-04 02:57:26,5697,View,3047,Desktop
6513,2024-12-13 04:38:30,9080,Add to Cart,1975,Desktop
926275,2024-12-08 18:33:12,9461,Add Favorite,1374,Mobile
363889,2024-09-21 09:27:55,7892,Add Favorite,2784,Desktop
674168,2024-10-25 07:20:54,4671,View,1327,Tablet
775856,2024-11-30 03:15:27,4928,Add Favorite,1209,Mobile
478372,2024-11-20 16:11:30,9153,Add Favorite,2370,Tablet
719913,2024-11-03 09:31:58,952,Add to Cart,2645,Tablet
169004,2024-10-11 20:32:44,4465,View,1386,Tablet
240798,2024-07-26 19:03:17,617,Add to Cart,2397,Desktop
303494,2024-07-28 22:39:10,5890,Add Favorite,309,Tablet
315555,2024-09-14 12:14:12,8787,Add to Cart,477,Tablet
320110,2024-09-12 21:27:59,5074,Add Favorite,2561,Mobile
319250,2024-09-30 22:43:30,8921,Add Favorite,3092,Mobile
339663,2024-08-21 11:00:26,1728,Add to Cart,710,Mobile
635465,2024-11-12 02:04:52,1228,Add to Cart,112,Mobile
588808,2024-12-04 19:34:42,2401,Add to Cart,56,Mobile
250181,2024-09-20 05:25:20,7270,View,2271,Tablet
950215,2024-08-08 12:35:10,1823,Add Favorite,2877,Desktop
304193,2024-11-09 21:19:25,1960,Add Favorite,887,Mobile
533954,2024-12-15 15:06:16,4930,Add Favorite,1506,Mobile
487831,2024-11-10 18:26:04,5709,Add to Cart,285,Tablet
739897,2024-07-31 01:39:59,5716,View,2276,Mobile
331945,2024-12-24 06:17:06,736,Add Favorite,1242,Desktop
48726,2024-08-15 07:56:35,6599,View,3032,Mobile
867647,2024-12-28 19:09:43,1592,View,2868,Tablet
456704,2024-12-25 10:38:51,7,Add Favorite,3291,Desktop
44130,2024-12-08 23:27:37,8888,Add to Cart,1906,Desktop
757384,2024-07-09 18:46:12,4758,Add to Cart,3041,Desktop
277547,2024-10-30 12:07:50,5423,Add to Cart,1937,Tablet
985120,2024-09-04 14:12:35,6626,View,1119,Mobile
536686,2024-11-22 15:10:14,5628,Add Favorite,591,Desktop
109011,2024-12-23 03:02:09,9030,Add Favorite,2761,Desktop
774707,2024-11-02 10:03:15,6192,Add to Cart,1435,Mobile
674001,2024-08-11 13:22:41,7242,Add Favorite,579,Mobile
856283,2024-11-04 08:51:57,6293,View,3582,Mobile
996010,2024-07-13 07:57:50,4221,Add Favorite,2205,Mobile
431511,2024-11-30 12:43:13,7437,Add to Cart,2563,Desktop
823029,2024-08-19 10:06:42,2115,Add to Cart,2963,Desktop
683336,2024-07-16 06:24:06,2434,View,3115,Tablet
609509,2024-09-28 11:35:41,1827,Add Favorite,1499,Tablet
708955,2024-08-12 10:31:10,5331,Add Favorite,1672,Mobile
38494,2024-09-01 13:22:36,1724,Add Favorite,2404,Mobile
610450,2024-08-21 20:19:33,2708,Add Favorite,2177,Desktop
661380,2024-11-14 22:43:09,4335,Add Favorite,1931,Mobile
78964,2024-12-10 19:08:43,8077,Add Favorite,2418,Tablet
109130,2024-08-07 12:22:29,6832,Add Favorite,2174,Mobile
697920,2024-10-04 14:01:23,1291,Add to Cart,481,Tablet
251538,2024-10-10 00:27:10,5037,Add Favorite,1739,Mobile
506583,2024-12-14 14:43:43,4214,View,1315,Tablet
514960,2024-09-15 05:24:08,3647,Add to Cart,98,Desktop
615859,2024-10-19 23:12:56,4715,View,1524,Desktop
496365,2024-10-27 22:16:37,1786,Add Favorite,748,Tablet
